date,rank,song_title,artist,genres
2017-03-18,1.0,Shape Of You,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-03-18,2.0,Bad And Boujee,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2017-03-18,3.0,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,"['pop', 'uk pop']"
2017-03-18,4.0,That's What I Like,Bruno Mars,"['dance pop', 'pop']"
2017-03-18,5.0,Something Just Like This,The Chainsmokers,['pop']
2017-03-18,6.0,Love On The Brain,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']"
2017-03-18,7.0,Paris,The Chainsmokers,['pop']
2017-03-18,8.0,Tunnel Vision,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
2017-03-18,9.0,Bounce Back,Big Sean,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
2017-03-18,10.0,Closer,The Chainsmokers,['pop']
2017-03-18,11.0,I Feel It Coming,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2017-03-18,12.0,Chained To The Rhythm,Katy Perry,['pop']
2017-03-18,13.0,Can't Stop The Feeling!,Justin Timberlake,"['dance pop', 'pop']"
2017-03-18,14.0,iSpy,KYLE,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'viral trap']"
,,Bad Things,Machine Gun Kelly,[]
2017-03-18,16.0,Fake Love,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2017-03-18,17.0,Mercy,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2017-03-18,18.0,24K Magic,Bruno Mars,"['dance pop', 'pop']"
2017-03-18,19.0,Scars To Your Beautiful,Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2017-03-18,20.0,Body Like A Back Road,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2017-03-18,21.0,Down,Marian Hill,['electropop']
2017-03-18,22.0,It Ain't Me,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']"
2017-03-18,23.0,Starboy,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2017-03-18,24.0,Rockabye,Clean Bandit,"['pop', 'uk dance', 'uk funky']"
2017-03-18,25.0,Don't Wanna Know,Maroon 5,['pop']
2017-03-18,26.0,Say You Won't Let Go,James Arthur,"['pop', 'talent show', 'uk pop']"
2017-03-18,27.0,Issues,Julia Michaels,['pop']
