date,rank,song_title,artist,genres
2018-03-24,1.0,God's Plan,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-03-24,2.0,Perfect,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2018-03-24,3.0,Finesse,Bruno Mars,"['dance pop', 'pop']"
2018-03-24,4.0,Meant To Be,Bebe Re,"['dance pop', 'pop']"
2018-03-24,5.0,Psycho,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-03-24,6.0,The Middle,"Zedd, Maren Morris","['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
2018-03-24,7.0,Havana,Camila Cabello,"['dance pop', 'pop']"
2018-03-24,8.0,Pray For Me,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2018-03-24,9.0,Look Alive,BlocBoy JB,"['memphis hip hop', 'rap', 'tennessee hip hop', 'trap']"
2018-03-24,10.0,All The Stars,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2018-03-24,11.0,Stir Fry,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2018-03-24,12.0,Rockstar,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-03-24,13.0,Let You Down,NF,"['hip hop', 'pop rap']"
2018-03-24,14.0,New Rules,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2018-03-24,15.0,Ric Flair Drip,Offset,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2018-03-24,16.0,Never Be The Same,Camila Cabello,"['dance pop', 'pop']"
2018-03-24,17.0,Mine,Bazzi,['pop']
2018-03-24,18.0,Him & I,G-Eazy,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']"
2018-03-24,19.0,Sad!,,[]
2018-03-24,20.0,Thunder,Imagine Dragons,"['modern rock', 'pop', 'rock']"
,,King's Dead,"Jay Rock, Kendrick Lamar, Future",[]
2018-03-24,22.0,I Fall Apart,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-03-24,23.0,Lights Down Low,MA,"['singer-songwriter pop', 'teen pop', 'viral pop']"
2018-03-24,24.0,Whatever It Takes,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2018-03-24,25.0,Plug Walk,Rich The Kid,"['atl hip hop', 'melodic rap', 'plugg', 'rap', 'trap']"
2018-03-24,26.0,Say Something,Justin Timberlake,"['dance pop', 'pop']"
2018-03-24,27.0,Bad At Love,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2018-03-24,28.0,Feel It Still,Portugal. The Man,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']"
2018-03-24,29.0,Everyday,Logic,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']"
2018-03-24,30.0,Marry Me,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-03-24,31.0,Bartier Cardi,Cardi B,"['pop', 'rap']"
2018-03-24,32.0,Wait,Maroon 5,['pop']
2018-03-24,33.0,Wolves,Selena Gomez,"['pop', 'post-teen pop']"
2018-03-24,34.0,You Make It Easy,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-03-24,35.0,Outside Today,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
2018-03-24,36.0,Heaven,Kane Brown,"['black americana', 'contemporary country', 'country', 'country road']"
2018-03-24,37.0,Love.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2018-03-24,38.0,How Long,Charlie Puth,"['pop', 'viral pop']"
2018-03-24,39.0,No Limit,G-Eazy,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']"
2018-03-24,40.0,MotorSport,"Migos, Nicki Minaj","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2018-03-24,41.0,Friends,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']"
2018-03-24,42.0,Young Dumb & Broke,Khalid,"['pop', 'pop r&b']"
2018-03-24,43.0,New Freezer,Rich The Kid,"['atl hip hop', 'melodic rap', 'plugg', 'rap', 'trap']"
2018-03-24,44.0,Sky Walker,Miguel,"['r&b', 'urban contemporary']"
2018-03-24,45.0,Broken Halos,Chris Stapleton,"['contemporary country', 'outlaw country']"
